hash,author,date,repo,subject,project,confidence,automated
bd3f8093ffa7d2dbd3aa0ed8852d6b7647e7e064,Remko,2025-01-17T11:12:40+01:00,opencatalogi,Lint,14283/119/01,low,false
5e3029fb7e9643b18a0bd96378e3c3e4fa2548aa,Remko,2025-01-17T11:11:20+01:00,opencatalogi,Backend fix,14283/119/02,low,false
122fe90ed5d498ed433fb5cfea8c2d516c59a2b6,Ruben van der Linde,2025-01-17T09:01:20+01:00,opencatalogi,Delete/Edit modals,14283/119/02,low,false
190da7eec9891ccece8cad5f15be6ae430a0004d,Thijn,2025-01-15T02:57:32-08:00,opencatalogi,draggable items example,14283/119/02,low,false
ba459f19366074d02a83e8369ae9bc17ccaa9f5e,Ruben van der Linde,2025-01-16T16:17:54+01:00,opencatalogi,Merge remote-tracking branch 'origin/master' into feature/IBOC-99/objects-controller,14283/119/02,low,true
e52193e62c31e8c3a6e3ffe93daac9b15da67603,Ruben van der Linde,2025-01-16T16:16:19+01:00,opencatalogi,Proofed endpoint with menu,14283/119/02,low,false
c294da4cd74d81d997330bcde9c07f8a315213f5,Thijn,2025-01-15T02:57:32-08:00,opencatalogi,Merge pull request #166 from ConductionNL/feature/IBOC-70/spelling-fix,14283/119/02,low,true
3cc062c9e7cbcc7faddcc57016fca5e01c3a0655,Thijn,2025-01-15T11:53:19+01:00,opencatalogi,spelling fix,14283/119/02,low,false
d3953ca217f8c2c75d323baac5cc947d54a2ed4f,GitHub Action,2025-01-10T10:09:02+00:00,opencatalogi,Bump version to 0.6.56,14283/119/02,low,true
a0293e20eebc25b3265ea7bb06fb95e985523bf9,Wilco Louwerse,2025-01-10T11:08:30+01:00,opencatalogi,Merge pull request #165 from ConductionNL/development,14283/119/02,low,true
cb5a2e74eccaab79c243a761ef1ac72fd97a6110,Wilco Louwerse,2025-01-10T11:07:11+01:00,opencatalogi,Merge pull request #164 from ConductionNL/fix/OP-450/directory-service,14283/119/02,low,true
c562a7aeb4c5a87a28af6202deadbd096155d903,Wilco Louwerse,2025-01-10T11:04:14+01:00,opencatalogi,Fix for adding Directory,14283/119/02,low,false
20a6d12b04c731c614a80e62a3ec004ca9031653,GitHub Action,2025-01-10T09:06:01+00:00,opencatalogi,Bump version to 0.6.55,14283/119/02,low,true
b5a2716e9da4fa35d2dcec450e5354b2a86a3299,Wilco Louwerse,2025-01-10T10:05:31+01:00,opencatalogi,Merge pull request #163 from ConductionNL/development,14283/119/02,low,true
303b3827b24c11b4baa383aeaf1ae8da7ba87f1c,Wilco Louwerse,2025-01-10T10:01:03+01:00,opencatalogi,Merge pull request #162 from ConductionNL/fix/OP-450/directory-service,14283/119/02,low,true
c028dbac6ba22ea7432f8dc9840eb3728d25325d,Wilco Louwerse,2025-01-10T09:50:21+01:00,opencatalogi,Fix for adding Directory,14283/119/02,low,false
b1e29c9ed3c309f4e63eefd4d6c5025b5e8d6fc8,Remko,2025-01-06T15:34:25+01:00,opencatalogi,updated release workflow,14283/119/02,low,false
